,date,spot_tday,spot_yday,log_return,vol_annual_estimate,HMM_state,p_calm_tday,p_stressed_tday
1079,2023-02-21,4.43653678894043,4.454354763031006,-0.004008146503774569,0.1037473872977376,0,0.9455157812268721,0.05448421877312805
1080,2023-02-22,4.454800128936768,4.43653678894043,0.004108125887124254,0.1037473872977376,0,0.9252981936733484,0.07470180632665159
1081,2023-02-23,4.472449779510498,4.454800128936768,0.00395411212876465,0.1037473872977376,0,0.8926609419664635,0.1073390580335364
1082,2023-02-24,4.455652236938477,4.472449779510498,-0.00376285180452578,0.1037473872977376,0,0.8390112460589536,0.1609887539410465
1083,2023-02-27,4.470351219177246,4.455652236938477,0.0032935222573110645,0.1037473872977376,0,0.7426988588190956,0.2573011411809044
1084,2023-02-28,4.4405999183654785,4.470351219177246,-0.006677493996023083,0.1037473872977376,0,0.5713231613289493,0.4286768386710506
1085,2023-03-01,4.4480390548706055,4.4405999183654785,0.0016738531656940087,0.1037473872977376,1,0.3907961750348078,0.6092038249651922
1086,2023-03-02,4.374810218811035,4.4480390548706055,-0.01660019692014009,0.1037473872977376,1,0.014875717494556125,0.9851242825054439
1087,2023-03-03,4.431293964385986,4.374810218811035,0.012828492378985538,0.1037473872977376,1,0.009572911623326201,0.9904270883766738
1088,2023-03-06,4.4293317794799805,4.431293964385986,-0.0004428998571437014,0.1037473872977376,1,0.028594587672440046,0.97140541232756
1089,2023-03-07,4.388176918029785,4.4293317794799805,-0.009334872629894894,0.1037473872977376,1,0.026060878000481607,0.9739391219995185
1090,2023-03-08,4.445240020751953,4.388176918029785,0.012920005224312305,0.1037473872977376,1,0.029605546128142285,0.9703944538718577
1091,2023-03-09,4.4344000816345215,4.445240020751953,-0.002441527894652067,0.1037473872977376,1,0.11467827128275758,0.8853217287172425
1092,2023-03-10,4.42519998550415,4.4344000816345215,-0.0020768656299615853,0.1037473872977376,1,0.14850414998288183,0.8514958500171181
1093,2023-03-13,4.379499912261963,4.42519998550415,-0.010380929315664486,0.1037473872977376,1,0.14725423818895308,0.852745761811047
1094,2023-03-14,4.363150119781494,4.379499912261963,-0.0037402415699734834,0.1037473872977376,1,0.18657950105981638,0.8134204989401836
1095,2023-03-15,4.385252952575684,4.363150119781494,0.0050530090212985105,0.1037473872977376,1,0.19444551904816632,0.8055544809518337
1096,2023-03-16,4.442119121551514,4.385252952575684,0.012884232172629455,0.1037473872977376,1,0.18576271203180075,0.8142372879681992
